Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1298,true,Positive,"",""
72 Hour odor protection.,"hour, protection, 72, aginst",0.1633488317,1299,true,Positive,"",""
"stain protection, 72 hour coverage","coverage, hour, 72, goes",0.1738159364,1300,true,Positive,"",""
that it's an antiperspirant and deodorant in one,"product, products, brand, known",0.0397058994,1301,true,Positive,"",""
Nothing. Who is going to go 72 hours without bathing?,"without, good, go, keep",0.3125187654,1302,true,Negative,"",""
That its effective against odor and wetness for 72 hrs and it goes on clear,"goes, clear, fact, hour",0.2714700123,1303,true,Positive,"",""
NOTHING COMES TO MIND,"comes, nothing, mind, see",0.1882939684,1304,true,Negative,"",""
goes on clear,"goes, clear, fact, hour",0.1378318827,1305,true,Positive,"",""
good protection,"without, good, go, keep",0.1541304957,1306,true,Positive,"",""
Stain technology and extra wetness protection for 72 hours,"technology, combine, extra, fighting",0.0880444315,1307,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1308,true,Negative,"",""
non,off-topic,0.0139348424,1309,true,Negative,"",""
stain protection,"protection, promise, lasting, stain",0.0759119341,1310,true,Positive,"",""
oder protection,off-topic,0.0421044018,1311,true,Positive,"",""
72-hour odor coverage,"coverage, hour, 72, goes",0.0846302995,1312,true,Positive,"",""
The 72 hour odor coverage.,"coverage, hour, 72, goes",0.1403054385,1313,true,Positive,"",""
I just have one question.  If you take a shower everyday why do you need 72 hour protection???I mean even 48 hours I could understand but 72???,"without, good, go, keep",0.4946422197,1314,true,Negative,"",""
nothing particularly,"goes, clear, fact, hour",0.0984970851,1315,true,Negative,"",""
don't know,"anything, think, love, husband",0.0859925625,1316,true,Neutral,"",""
y,off-topic,0.0,1317,true,Positive,"",""
It fights stains while it keeps you dry.,off-topic,0.0687275319,1318,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1319,true,Positive,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1320,true,Negative,"",""
fights stains,"fighting, fight, stain, protection",0.0463685148,1321,true,Positive,"",""
long lasting coverage,"coverage, hour, 72, goes",0.1054249068,1322,true,Positive,"",""
72 hour odor coverage?,"coverage, hour, 72, goes",0.1254929992,1323,true,Negative,"",""
lasts 72 hours,"hours, lasts, 72, fights",0.1024152065,1324,true,Positive,"",""
72 hours,"hours, lasts, 72, fights",0.0834473892,1325,true,Positive,"",""
clear,"goes, clear, fact, hour",0.0833084023,1326,true,Positive,"",""
72-hour coverage,"coverage, hour, 72, goes",0.0655348176,1327,true,Positive,"",""
not sure,"anything, think, love, husband",0.103382655,1328,true,Neutral,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1329,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1330,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1331,true,Negative,"",""
Lasts long,off-topic,0.0296641647,1332,true,Positive,"",""
72 hour,"coverage, hour, 72, goes",0.0844212683,1333,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1334,true,Negative,"",""
the of coverage time,"coverage, hour, 72, goes",0.0655348176,1335,true,Positive,"",""
sweat and stain protection,"protection, promise, lasting, stain",0.1043683165,1336,true,Positive,"",""
the combo of antiperspirant and wetness and odor protection,"protection, promise, lasting, stain",0.1156434652,1337,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1338,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1339,true,Positive,"",""
none,none,0.031827874,1340,true,Negative,"",""
stain fighting,"fighting, fight, stain, protection",0.0545470019,1341,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1342,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1343,true,Positive,"",""
clean,off-topic,0.0180539895,1344,true,Positive,"",""
na,na,0.0069613149,1345,true,Negative,"",""
"Clear, lasting a  long time protection","goes, clear, fact, hour",0.2027401445,1346,true,Positive,"",""
none,none,0.031827874,1347,true,Negative,"",""
It's clear?,"goes, clear, fact, hour",0.1178158724,1348,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1349,true,Negative,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1350,true,Negative,"",""
stain protection.,"protection, promise, lasting, stain",0.0759119341,1351,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1352,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1353,true,Negative,"",""
72 hours of proctection,"hours, lasts, 72, fights",0.1022017619,1354,true,Positive,"",""
3 day protection,"protection, promise, lasting, stain",0.0903045956,1355,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1356,true,Negative,"",""
sounds good,"without, good, go, keep",0.1281294836,1357,true,Positive,"",""
72 hour odor protection,"hour, protection, 72, aginst",0.1633488317,1358,true,Positive,"",""
It goes on clear and is supposed to give 72 hour protection,"without, good, go, keep",0.3535533906,1359,true,Positive,"",""
"Husband does not like Right Guard, irritates his skin.","guard, right, combine, technology",0.1069460627,1360,true,Negative,"",""
Nothing.,"comes, nothing, mind, see",0.1034113686,1361,true,Negative,"",""
protection,"protection, promise, lasting, stain",0.0521373826,1362,true,Positive,"",""
72 HOUR ODOR COVERAGE,"coverage, hour, 72, goes",0.1254929992,1363,true,Positive,"",""
none,none,0.031827874,1364,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1365,true,Negative,"",""
nothing.  anybody that likes to put aluminum under their arms is crazy.,off-topic,0.1128860463,1366,true,Negative,"",""
good protection,"without, good, go, keep",0.1541304957,1367,true,Positive,"",""
xtreme,off-topic,0.0032370072,1368,true,Positive,"",""
72 hour odor protection,"hour, protection, 72, aginst",0.1633488317,1369,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1370,true,Negative,"",""
unsure,"without, good, go, keep",0.0852544383,1371,true,Neutral,"",""
Long lasting odor control,"control, odor, hour, lasting",0.0972839686,1372,true,Positive,"",""
odor protection lasts for days,"hours, lasts, 72, fights",0.1517767792,1373,true,Positive,"",""
72 hours,"hours, lasts, 72, fights",0.0834473892,1374,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1375,true,Negative,"",""
can't think of anything,"anything, think, love, husband",0.1394010162,1376,true,Negative,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1377,true,Negative,"",""
n/a,off-topic,0.0,1378,true,Negative,"",""
nothing!,"comes, nothing, mind, see",0.1034113686,1379,true,Negative,"",""
72 hours,"hours, lasts, 72, fights",0.0834473892,1380,true,Positive,"",""
goes on clear,"goes, clear, fact, hour",0.1378318827,1381,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1382,true,Positive,"",""
stain fighting,"fighting, fight, stain, protection",0.0545470019,1383,true,Positive,"",""
don't know,"anything, think, love, husband",0.0859925625,1384,true,Neutral,"",""
It sounds like it has very effective odor coverage.,"extra, prevent, effective, body",0.1494438119,1385,true,Positive,"",""
the 72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1386,true,Positive,"",""
Stain fighting and lasts 72 hours,"hours, lasts, 72, fights",0.1537805889,1387,true,Positive,"",""
72 hr odor coverage,"hr, 72, coverage, protection",0.0177041525,1388,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1389,true,Positive,"",""
Powerful sweat and stain protection.,"powerful, protection, stain, sweat",0.1563129191,1390,true,Positive,"",""
Can't think of anything,"anything, think, love, husband",0.1707306796,1391,true,Negative,"",""
i do not use right guard that is for men,off-topic,0.0408125362,1392,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1393,true,Negative,"",""
stain fighting,"fighting, fight, stain, protection",0.0545470019,1394,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1395,true,Negative,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1396,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1397,true,Negative,"",""
na,na,0.0069613149,1398,true,Negative,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1399,true,Positive,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1400,true,Positive,"",""
swear & stain protection,"protection, promise, lasting, stain",0.1309085677,1401,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1402,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1403,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1404,true,Negative,"",""
72 hour odor coverage and goes on clear,"coverage, hour, 72, goes",0.2591800417,1405,true,Positive,"",""
72 hours..would it last though three showers ?,"goes, clear, fact, hour",0.230069999,1406,true,Negative,"",""
seems to be stronger and has stain fighting technology which doesnt really impress me.,"technology, combine, extra, fighting",0.0952903058,1407,true,Negative,"",""
"Really?  72 hour odor control.  Does that mean the user does not bathe for 3 days?  Gross.  Stupid to brag about selling something to people who do not take a bath, but twice a week.","product, consider, people, find",0.4258420119,1408,true,Negative,"",""
72 hour older coverage,off-topic,0.0223947495,1409,true,Positive,"",""
72 hour protection.,"hour, protection, 72, aginst",0.1391268849,1410,true,Positive,"",""
I regularly use Right Guard any way so this is just another flavor,"guard, right, combine, technology",0.1247082144,1411,true,Mixed,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1412,true,Negative,"",""
would not buy,"product, products, brand, known",0.0549053264,1413,true,Negative,"",""
It has more protecton,off-topic,0.0,1414,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1415,true,Negative,"",""
stain protection,"protection, promise, lasting, stain",0.0759119341,1416,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1417,true,Positive,"",""
the price,"product, products, brand, known",0.0255147485,1418,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1419,true,Negative,"",""
72 hour coverge,"coverage, hour, 72, goes",0.1033945154,1420,true,Positive,"",""
Ugly design and over priced,off-topic,5.4862200000000005e-05,1421,true,Negative,"",""
nothing. it still has aluminum,off-topic,0.0569064804,1422,true,Negative,"",""
that it has stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1423,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1424,true,Negative,"",""
stain fighting,"fighting, fight, stain, protection",0.0545470019,1425,true,Positive,"",""
&2 hour odor coverage / Sweat and stain protection.,"coverage, hour, 72, goes",0.2246937396,1426,true,Positive,"",""
stain protection,"protection, promise, lasting, stain",0.0759119341,1427,true,Positive,"",""
works for 72 hours,"works, hours, great, good",0.0284983851,1428,true,Positive,"",""
72 hr odor coverage,"hr, 72, coverage, protection",0.0177041525,1429,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1430,true,Positive,"",""
Goes on clear,"goes, clear, fact, hour",0.1378318827,1431,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1432,true,Negative,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1433,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1434,true,Positive,"",""
72 hours,"hours, lasts, 72, fights",0.0834473892,1435,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1436,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1437,true,Negative,"",""
72 hour ptotection,"coverage, hour, 72, goes",0.1033945154,1438,true,Positive,"",""
stain fighter,off-topic,-0.0017952527,1439,true,Positive,"",""
Stain protection,"protection, promise, lasting, stain",0.0759119341,1440,true,Positive,"",""
cannot tolerate the combination,"extra, prevent, effective, body",0.0707212912,1441,true,Negative,"",""
the stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1442,true,Positive,"",""
Prevents stains while going it day job,"without, good, go, keep",0.2053335386,1443,true,Positive,"",""
None,none,0.031827874,1444,true,Negative,"",""
I don't like solid deodorant my skin is sensitive towards these products.,"product, products, brand, known",0.11122255,1445,true,Negative,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1446,true,Positive,"",""
"The strength of its antiperspirant seems to be very powerful, something I need.","without, good, go, keep",0.3118229342,1447,true,Positive,"",""
First antiperspirant to combine stain fighting technology with extra effective wetness protection and 72-hour odor coverage.,"technology, combine, extra, fighting",0.1490028924,1448,true,Positive,"",""
"72 hours of protection is a new claim, but I would hope people would shower more frequently than that.","goes, clear, fact, hour",0.2477403002,1449,true,Negative,"",""
stain protection,"protection, promise, lasting, stain",0.0759119341,1450,true,Positive,"",""
lasts 3 days,"hours, lasts, 72, fights",0.1160714023,1451,true,Positive,"",""
gives both sweat and stain protection,"goes, clear, fact, hour",0.1653327234,1452,true,Positive,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1453,true,Negative,"",""
Use Mitchum,off-topic,0.0095347247,1454,true,Negative,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1455,true,Positive,"",""
na,na,0.0069613149,1456,true,Negative,"",""
Nothing!,"comes, nothing, mind, see",0.1034113686,1457,true,Negative,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1458,true,Positive,"",""
It go on clear.,"anything, think, love, husband",0.1647774952,1459,true,Positive,"",""
"72-hour protection is good thing, but clear is a very good thing.","without, good, go, keep",0.2830877042,1460,true,Positive,"",""
provides sweat and stain protection,"provides, offers, powerful, protection",0.0889245193,1461,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1462,true,Negative,"",""
72 hours! Wow! Nothing's getting out of THAT body!,off-topic,0.1836504037,1463,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1464,true,Negative,"",""
CLEAR,"goes, clear, fact, hour",0.0833084023,1465,true,Positive,"",""
72 hour deodorant protection,"hour, protection, 72, aginst",0.1616261244,1466,true,Positive,"",""
n/a,off-topic,0.0,1467,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1468,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1469,true,Negative,"",""
does 72 wash off after showering every 24?   What a laugh!,off-topic,0.1133935456,1470,true,Negative,"",""
none,none,0.031827874,1471,true,Negative,"",""
sweat and stain protection,"protection, promise, lasting, stain",0.1043683165,1472,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1473,true,Negative,"",""
72 hours odor coverage. Who needs 72 hour protection?,"hours, lasts, 72, fights",0.2759294507,1474,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1475,true,Negative,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1476,true,Positive,"",""
Nothing.,"comes, nothing, mind, see",0.1034113686,1477,true,Negative,"",""
NO INTEREST,off-topic,0.0264710802,1478,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1479,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1480,true,Negative,"",""
Do not like to use anti-perspirant,"anything, think, love, husband",0.1302151158,1481,true,Negative,"",""
dont know,"anything, think, love, husband",0.1213635714,1482,true,Neutral,"",""
better and longer protection,"goes, clear, fact, hour",0.166672813,1483,true,Positive,"",""
clear and long lasting,"goes, clear, fact, hour",0.152177478,1484,true,Positive,"",""
It lasts a long time.,off-topic,0.041951464,1485,true,Positive,"",""
the 72 hour odor coverage and it is clear,"coverage, hour, 72, goes",0.1889981834,1486,true,Positive,"",""
"I do not sweat heavily so this would not be needed.  This looks to be directed towards men; just by looking at the bottle, no bright colors indicate in my mind that this is for a man and not to bother looking.  Thanks.",off-topic,0.2602297846,1487,true,Negative,"",""
none,none,0.031827874,1488,true,Negative,"",""
stain fighting technology combined with wetness protection,"technology, combine, extra, fighting",0.0621955612,1489,true,Positive,"",""
"I don't see anything new about it.  I don't use antiperspirants, only deodorant.","comes, nothing, mind, see",0.3036990169,1490,true,Negative,"",""
it looks like medi stuff.,"without, good, go, keep",0.1865398654,1491,true,Negative,"",""
72 hour prottection,"coverage, hour, 72, goes",0.1033945154,1492,true,Positive,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1493,true,Negative,"",""
STAIN PROTECTION,"protection, promise, lasting, stain",0.0759119341,1494,true,Positive,"",""
Just plain cool.,off-topic,0.0393018785,1495,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1496,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1497,true,Negative,"",""
"nothing,why would I find something innovative about a variation of an antiperspant that I don't use??","without, good, go, keep",0.2899873215,1498,true,Negative,"",""
stain protection,"protection, promise, lasting, stain",0.0759119341,1499,true,Positive,"",""
72 hour coverage & stain fighting,"coverage, hour, 72, goes",0.1733281902,1500,true,Positive,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1501,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1502,true,Negative,"",""
It gives a person longer deodorant protection.,"goes, clear, fact, hour",0.2150879891,1503,true,Positive,"",""
nothing.,"comes, nothing, mind, see",0.1034113686,1504,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1505,true,Negative,"",""
No deodorant stains.,"extra, prevent, effective, body",0.0323543382,1506,true,Positive,"",""
72 hours,"hours, lasts, 72, fights",0.0834473892,1507,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1508,true,Positive,"",""
"Having an antiperspirant that will not stain the clothes, ....and protects from odor for 72 hours, ...sounds great.  ..........","goes, clear, fact, hour",0.2947491126,1509,true,Positive,"",""
Extra wetness protection,off-topic,0.11688771,1510,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1511,true,Negative,"",""
72 hour production,off-topic,0.0238052635,1512,true,Positive,"",""
It provides powerful sweat and stain protection with 72 hour odor protection and goes clear.,"provides, offers, powerful, protection",0.355555356,1513,true,Positive,"",""
The no stain protection and 72 hour protection,"hour, protection, 72, aginst",0.191575182,1514,true,Positive,"",""
Sweat& stain protection.,"protection, promise, lasting, stain",0.1097778862,1515,true,Positive,"",""
it goes on clear,"goes, clear, fact, hour",0.1378318827,1516,true,Positive,"",""
That it has wetness protection that lasts 72 hours,"hours, lasts, 72, fights",0.1803120775,1517,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1518,true,Negative,"",""
fights stains and protects from wetness all in one.,"fighting, fight, stain, protection",0.0993628824,1519,true,Positive,"",""
stain fighting,"fighting, fight, stain, protection",0.0545470019,1520,true,Positive,"",""
It goes on clear and has stain protection.,"goes, clear, fact, hour",0.240924625,1521,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1522,true,Positive,"",""
long lasting,"goes, clear, fact, hour",0.0888761106,1523,true,Positive,"",""
trustworthy brand name,"product, products, brand, known",0.0228145227,1524,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1525,true,Negative,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1526,true,Positive,"",""
IT LAST 72 HOURS .BUT I  FEEL ONE SHOULD NOT WAIT 72 HOURS TO WASH  HIS BEHIND,"without, good, go, keep",0.4423241416,1527,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1528,true,Negative,"",""
the 72 hour protection is longer than anyone else offers,"provides, offers, powerful, protection",0.2277882272,1529,true,Positive,"",""
Stain protection,"protection, promise, lasting, stain",0.0759119341,1530,true,Positive,"",""
combination of stain fighting technology and wetness protection.,"technology, combine, extra, fighting",0.0654867585,1531,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1532,true,Positive,"",""
none   that I know,"anything, think, love, husband",0.151176113,1533,true,Negative,"",""
none,none,0.031827874,1534,true,Negative,"",""
72 hrs,off-topic,0.0063250931,1535,true,Positive,"",""
the 72 hour odor coverage.,"coverage, hour, 72, goes",0.1254929992,1536,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1537,true,Negative,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1538,true,Negative,"",""
stain remover,"extra, prevent, effective, body",0.0279545084,1539,true,Positive,"",""
72 hour pritection,"coverage, hour, 72, goes",0.1033945154,1540,true,Positive,"",""
72 hour,"coverage, hour, 72, goes",0.0844212683,1541,true,Positive,"",""
lasts 72 hours,"hours, lasts, 72, fights",0.1024152065,1542,true,Positive,"",""
sweat & stain protection,"protection, promise, lasting, stain",0.1097778862,1543,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1544,true,Positive,"",""
don't know,"anything, think, love, husband",0.0859925625,1545,true,Neutral,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1546,true,Negative,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1547,true,Positive,"",""
"sweat & stain protection, 72 hour odor coverage","coverage, hour, 72, goes",0.2246937396,1548,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1549,true,Positive,"",""
72 hour hold her coverage,off-topic,0.1463011186,1550,true,Positive,"",""
72-hour odor coverage,"coverage, hour, 72, goes",0.0846302995,1551,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1552,true,Negative,"",""
Stain protection.,"protection, promise, lasting, stain",0.0759119341,1553,true,Positive,"",""
na,na,0.0069613149,1554,true,Negative,"",""
none,none,0.031827874,1555,true,Negative,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1556,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1557,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1558,true,Negative,"",""
N/A,off-topic,0.0,1559,true,Negative,"",""
xxxxxxxxxxxxxxxxxxxx,off-topic,0.0,1560,"","","",""
72 hr care,off-topic,0.0287367313,1561,true,Positive,"",""
"The combination of stain fighting technology, extra wetness protection, and its clear.","technology, combine, extra, fighting",0.1190942943,1562,true,Positive,"",""
good,"without, good, go, keep",0.099354608,1563,true,Positive,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1564,true,Negative,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1565,true,Negative,"",""
no,off-topic,0.0,1566,true,Negative,"",""
It has stain fighting properties.,off-topic,0.0231730999,1567,true,Positive,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1568,true,Positive,"",""
the new product and its function,off-topic,-0.0028664736,1569,true,Positive,"",""
clear,"goes, clear, fact, hour",0.0833084023,1570,true,Positive,"",""
Nothing for me,"comes, nothing, mind, see",0.1034113686,1571,true,Negative,"",""
"not a lot,I use and like right guard spray deo better","guard, right, combine, technology",0.1977337939,1572,true,Negative,"",""
nothong,off-topic,0.0,1573,true,Negative,"",""
"The stain fighting technology is nice, but my husband can not use an antiperspirant--just deodorant.","technology, combine, extra, fighting",0.0861998458,1574,true,Mixed,"",""
it works,"works, hours, great, good",0.0022998779,1575,true,Positive,"",""
don't know,"anything, think, love, husband",0.0859925625,1576,true,Neutral,"",""
antiperspirant and deordorant in one package,off-topic,0.0365448896,1577,true,Positive,"",""
na,na,0.0069613149,1578,true,Negative,"",""
it lasts 72 hours,"hours, lasts, 72, fights",0.1024152065,1579,true,Positive,"",""
lasts 72 hours,"hours, lasts, 72, fights",0.1024152065,1580,true,Positive,"",""
Don't think that it is innovative,"anything, think, love, husband",0.1453572093,1581,true,Negative,"",""
don't need this product,"product, products, brand, known",0.0706784995,1582,true,Positive,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1583,true,Positive,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1584,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1585,true,Negative,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1586,true,Positive,"",""
that provides protection for 72 hours,"provides, offers, powerful, protection",0.1238744289,1587,true,Positive,"",""
Sweat and stain protection,"protection, promise, lasting, stain",0.1043683165,1588,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1589,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1590,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1591,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1592,true,Negative,"",""
none,none,0.031827874,1593,true,Negative,"",""
the coverage...,"coverage, hour, 72, goes",0.0463401139,1594,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1595,true,Positive,"",""
72 hour coverage and goes on clear,"coverage, hour, 72, goes",0.2351484612,1596,true,Positive,"",""
Combining stain fighting with extra effective wetness protection.,"extra, prevent, effective, body",0.1998574415,1597,true,Positive,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1598,true,Positive,"",""
Nothing,"comes, nothing, mind, see",0.1034113686,1599,true,Negative,"",""
last 72hrs,off-topic,0.0,1600,true,Positive,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1601,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1602,true,Positive,"",""
that it goes on clear and provides you with sweat and stain protection,"provides, offers, powerful, protection",0.2135884335,1603,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1604,true,Positive,"",""
It sounds like every other clear deodorant.,off-topic,0.1134048606,1605,true,Negative,"",""
none,none,0.031827874,1606,true,Negative,"",""
Works all day,"works, hours, great, good",0.0032525185,1607,true,Positive,"",""
72 hr coverage,"hr, 72, coverage, protection",0.0147005668,1608,true,Positive,"",""
combine powerful stain fighting technology with extra effective wetness protection and 72 hour odor coverage,"technology, combine, extra, fighting",0.1926995777,1609,true,Positive,"",""
provides sweat and stain protection,"provides, offers, powerful, protection",0.0889245193,1610,true,Positive,"",""
It will last for quite awhile which is good,"without, good, go, keep",0.2417439578,1611,true,Positive,"",""
I don't think this product is at all innovative.  There are many products on the market that offer the same results.,"product, products, brand, known",0.072919473,1612,true,Negative,"",""
NADA,off-topic,-0.0064406995,1613,true,Negative,"",""
3-day protection,"protection, promise, lasting, stain",0.0737333936,1614,true,Positive,"",""
72 hour coverage,"coverage, hour, 72, goes",0.1059192289,1615,true,Positive,"",""
long lasting,"goes, clear, fact, hour",0.0888761106,1616,true,Positive,"",""
"says 72 hr protection, but i don't believe it","hr, 72, coverage, protection",0.1111606898,1617,true,Negative,"",""
72 hour odor coverage,"coverage, hour, 72, goes",0.1254929992,1618,true,Positive,"",""
Goes on clear,"goes, clear, fact, hour",0.1378318827,1619,true,Positive,"",""
It goes on clear without compromising performance,off-topic,0.1485252893,1620,true,Positive,"",""
the stain protection,"protection, promise, lasting, stain",0.0759119341,1621,true,Positive,"",""
nothing,"comes, nothing, mind, see",0.1034113686,1622,true,Negative,"",""
.,off-topic,0.0,1623,"","","",""
nothing,"comes, nothing, mind, see",0.1034113686,1624,true,Negative,"",""
Stain protection,"protection, promise, lasting, stain",0.0759119341,1625,true,Positive,"",""
don't know,"anything, think, love, husband",0.0859925625,1626,true,Neutral,"",""
stain fighting technology    sweat protection,"technology, combine, extra, fighting",0.0490589196,1627,true,Positive,"",""
stain fighting technology,"technology, combine, extra, fighting",0.0273266885,1628,true,Positive,"",""
72 odor coverage.,"coverage, hour, 72, goes",0.0846302995,1629,true,Positive,"",""
It's good for people that often sweat to the point of stains forming on their shirts.,"product, consider, people, find",0.1729798332,1630,true,Positive,"",""
I cant think of anything,"anything, think, love, husband",0.1974419149,1631,true,Negative,"",""
72 hour protection,"hour, protection, 72, aginst",0.1391268849,1632,true,Positive,"",""
stain protection,"protection, promise, lasting, stain",0.0759119341,1633,true,Positive,"",""
no comment,off-topic,0.0748199149,1634,true,Neutral,"",""
that it protects against stain and sweat,"extra, prevent, effective, body",0.0915572119,1635,true,Positive,"",""
72 hour odar coverage,"coverage, hour, 72, goes",0.1223049907,1636,true,Positive,"",""
