Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
extra protien,off-topic,0.0653914091,716,true,Positive,"",""
I have never seen body wash with Greek yogurt in it.,"greek, dial, yogurt, interest",0.2770615642,717,true,Positive,"",""
like the way it makes my skin feels,"find, soap, looks, cleans",0.3094412311,718,true,Positive,"",""
it has yogurt in it,"food, honey, vanilla, items",0.1051594109,719,true,Positive,"",""
It is made with yogurt,"food, honey, vanilla, items",0.1821414426,720,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,721,true,Negative,"",""
Nothing.,"mind, comes, nothing, see",0.1169143182,722,true,Negative,"",""
using greek yohurt in a body wash,"greek, dial, yogurt, interest",0.184944733,723,true,Positive,"",""
uses Greek yogurt,"greek, dial, yogurt, interest",0.1187264599,724,true,Positive,"",""
Nothing,"mind, comes, nothing, see",0.1169143182,725,true,Negative,"",""
-,off-topic,0.0,726,"","","",""
That it includes yogurt,off-topic,0.0574010102,727,true,Positive,"",""
na,na,0.0361956752,728,true,Negative,"",""
greek yogurt,"greek, dial, yogurt, interest",0.0801681108,729,true,Positive,"",""
yogurt body wash,"body, anyway, wash, better",0.163013026,730,true,Positive,"",""
I don't know,"love, cant, say, know",0.1411237212,731,true,Neutral,"",""
has yogurt to help condition skin,"keep, skin, combines, softer",0.2372809665,732,true,Positive,"",""
great product makes your skin feel wonderful,"products, product, food, great",0.3389051905,733,true,Positive,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,734,true,Positive,"",""
I like that it Hydrates my skin.,"helps, skin, moisture, retain",0.2016859278,735,true,Positive,"",""
nah,off-topic,0.0744486319,736,true,Negative,"",""
made with Greek yogurt,"greek, dial, yogurt, interest",0.0981854825,737,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,738,true,Negative,"",""
do not know,"love, cant, say, know",0.0997895403,739,true,Neutral,"",""
The protein packed yogurt for soft skin,"protein, natural, times, ultra-hydrating",0.134351826,740,true,Positive,"",""
the price,"price, value, brand, trust",0.0518121943,741,true,Positive,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,742,true,Positive,"",""
?,off-topic,0.0,743,"","","",""
keeps your skin soft,"helps, skin, moisture, retain",0.221942683,744,true,Positive,"",""
.....,off-topic,0.0,745,"","","",""
nothing,"mind, comes, nothing, see",0.1169143182,746,true,Negative,"",""
It has protein packed yogurt for deliciously soft skin.,"protein, natural, times, ultra-hydrating",0.1457000414,747,true,Positive,"",""
undecided,off-topic,0.0026138028,748,true,Neutral,"",""
the description says it has 2xs the protein.,"protein, natural, times, ultra-hydrating",0.1096292173,749,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,750,true,Negative,"",""
greek yogurt which seems to be pandering to a food trend,"greek, dial, yogurt, interest",0.2617028629,751,true,Negative,"",""
The honey scent.,"scent, leaves, packed, shape",0.1953360957,752,true,Positive,"",""
very good,"never, think, kind, look",0.1229464396,753,true,Positive,"",""
"Not sure if your supposed o wash with it or eat it, maybe both.","never, think, kind, look",0.3886698484,754,true,Negative,"",""
it is made with a food product,"food, honey, vanilla, items",0.1791370156,755,true,Positive,"",""
will try this product,"products, product, food, great",0.1464757619,756,true,Positive,"",""
2x protein tnan ordinary yogurt,"protein, natural, times, ultra-hydrating",0.0837134908,757,true,Positive,"",""
sounds more like something to eat,"never, think, kind, look",0.2574870038,758,true,Negative,"",""
I have very sensive skin so I have to be careful what I use,"helps, skin, moisture, retain",0.3131245282,759,true,Negative,"",""
idk,off-topic,0.0,760,true,Neutral,"",""
greek yogurt in a body wash,"greek, dial, yogurt, interest",0.1447465477,761,true,Positive,"",""
don't know,"love, cant, say, know",0.0997895403,762,true,Neutral,"",""
na,na,0.0361956752,763,true,Negative,"",""
Made with greek yogurt,"greek, dial, yogurt, interest",0.0981854825,764,true,Positive,"",""
Presents the use of the ingrediant of yogurt,off-topic,0.0998841721,765,true,Positive,"",""
Sounds great and a name we know.,"love, cant, say, know",0.2078579379,766,true,Positive,"",""
helps your skin feel more healthy,"keep, skin, combines, softer",0.2714204104,767,true,Positive,"",""
has protein packed yogurt for softer skin,"protein, natural, times, ultra-hydrating",0.1041825791,768,true,Positive,"",""
It's a shower gel it different it has greek yogurt Vanilla Boby washI'm sure it smells good.,"greek, dial, yogurt, interest",0.3840520253,769,true,Positive,"",""
Yogurt based.,"food, honey, vanilla, items",0.1487178651,770,true,Positive,"",""
using yogurt in it's ingedient,"using, different, foo, hype",0.0865135137,771,true,Positive,"",""
priced good and sounds good would like to use,"never, think, kind, look",0.3115501158,772,true,Positive,"",""
It has greek yogurt in it.  That it offers protein nourishment.  This is completely believable.,"greek, dial, yogurt, interest",0.2328695098,773,true,Positive,"",""
"Inclusion of the Greek Yogurt.  Never considered bathing in or with yogurt, Greek or otherwise.","greek, dial, yogurt, interest",0.2458095394,774,true,Neutral,"",""
Has yogurt in it,"food, honey, vanilla, items",0.1487178651,775,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,776,true,Negative,"",""
Uses yogurt to clean?,"clean, rinses, lather, rinse",0.1166962302,777,true,Positive,"",""
2 times the protein nourishment,"protein, natural, times, ultra-hydrating",0.0626114413,778,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,779,true,Negative,"",""
nothing,"mind, comes, nothing, see",0.1169143182,780,true,Negative,"",""
greek yogurt,"greek, dial, yogurt, interest",0.0801681108,781,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,782,true,Negative,"",""
Yogurt vanilla Honey,"food, honey, vanilla, items",0.1921656513,783,true,Positive,"",""
Yogurt an honey,"food, honey, vanilla, items",0.1686959487,784,true,Positive,"",""
High protein for softer skin.,"protein, natural, times, ultra-hydrating",0.0882755655,785,true,Positive,"",""
"Its sounds like something I should be eating,not bathing with.","find, soap, looks, cleans",0.3574433288,786,true,Negative,"",""
Using yogurt to moisturize is innovative in this product.,"products, product, food, great",0.1435126897,787,true,Positive,"",""
nothing.  I prefer bath & body works,off-topic,0.0958658249,788,true,Negative,"",""
not sure,"never, think, kind, look",0.1121440638,789,true,Neutral,"",""
skin moisturizing,"helps, skin, moisture, retain",0.1425111237,790,true,Positive,"",""
Using Yogurt.,"using, different, foo, hype",0.0706379881,791,true,Positive,"",""
yogurt honey,"food, honey, vanilla, items",0.1686959487,792,true,Positive,"",""
O,off-topic,0.0,793,"","","",""
yogurt...what?!,"food, honey, vanilla, items",0.1051594109,794,true,Negative,"",""
The packaging,"products, product, food, great",0.1125500349,795,true,Negative,"",""
b,off-topic,0.0,796,"","","",""
I've never heard of anyone using yogurt to wash with - only eat.,"never, think, kind, look",0.3276732827,797,true,Negative,"",""
n/a,off-topic,0.0,798,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,799,true,Positive,"",""
nta,off-topic,0.00894738,800,"","","",""
I think the greek yogurt is the most innovative part of this product; the ultra-hydrating is somewhat innovative.,"greek, dial, yogurt, interest",0.2854447995,801,true,Positive,"",""
the yogurt,"food, honey, vanilla, items",0.1051594109,802,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,803,true,Negative,"",""
Smooth,off-topic,0.0424494757,804,true,Positive,"",""
It has yogurt in it,"food, honey, vanilla, items",0.1487178651,805,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,806,true,Negative,"",""
ultra-hydrating,off-topic,0.0,807,true,Positive,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,808,true,Positive,"",""
Don't use,off-topic,0.0,809,true,Negative,"",""
the ingredients,"food, honey, vanilla, items",0.1047073501,810,true,Positive,"",""
asd,off-topic,0.0199131047,811,"","","",""
It's a great product,"products, product, food, great",0.1060734666,812,true,Positive,"",""
?,off-topic,0.0,813,"","","",""
na,na,0.0361956752,814,true,Negative,"",""
yogurt added,off-topic,0.0526212913,815,true,Positive,"",""
the new smell,"keep, skin, combines, softer",0.1901287473,816,true,Positive,"",""
it cleans you,"find, soap, looks, cleans",0.1106787875,817,true,Neutral,"",""
retains natural moisture,"natural, moisture, retain, conditions",0.0570359188,818,true,Positive,"",""
Two times the protein nourishment of ordinary yogurt,"protein, natural, times, ultra-hydrating",0.0928670279,819,true,Positive,"",""
greek yogurt is used,"greek, dial, yogurt, interest",0.0981854825,820,true,Positive,"",""
sounds very interesting! I will definitely try this!,"never, think, kind, look",0.2126600446,821,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,822,true,Negative,"",""
conditions skin to help retain natural moisture,"natural, moisture, retain, conditions",0.2198415077,823,true,Positive,"",""
I don't know,"love, cant, say, know",0.1411237212,824,true,Neutral,"",""
it has yogurt,"food, honey, vanilla, items",0.1051594109,825,true,Positive,"",""
trendy,off-topic,0.0628407272,826,true,Negative,"",""
don't know,"love, cant, say, know",0.0997895403,827,true,Neutral,"",""
I don't see anything innovative,"never, think, kind, look",0.2168802923,828,true,Negative,"",""
none,none,0.0316011913,829,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,830,true,Positive,"",""
recyclable plastic,"washing, yogurt, 30, 5w",0.1105689148,831,true,Neutral,"",""
Vanilla honey,"food, honey, vanilla, items",0.1546526614,832,true,Positive,"",""
unsure,"find, soap, looks, cleans",0.0835162497,833,true,Neutral,"",""
Nothing.,"mind, comes, nothing, see",0.1169143182,834,true,Negative,"",""
Nothing,"mind, comes, nothing, see",0.1169143182,835,true,Negative,"",""
nothing,"mind, comes, nothing, see",0.1169143182,836,true,Negative,"",""
using yogurt in body wash which I think is foul,"using, different, foo, hype",0.2862055782,837,true,Negative,"",""
The scent,"scent, leaves, packed, shape",0.1067166339,838,true,Positive,"",""
It has yogurt in it and helps retain mooisture,"keep, skin, combines, softer",0.2352564608,839,true,Positive,"",""
"It is made with greek yogurt, which I would think is great for the skin.","greek, dial, yogurt, interest",0.2236653648,840,true,Positive,"",""
It was Greek yogurt,"greek, dial, yogurt, interest",0.0981854825,841,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,842,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,843,true,Positive,"",""
na,na,0.0361956752,844,true,Negative,"",""
It has greek yogurt vanilla honey protein,"greek, dial, yogurt, interest",0.1703480128,845,true,Positive,"",""
NR,off-topic,-0.0080697335,846,"","","",""
the yogurt protein,"protein, natural, times, ultra-hydrating",0.0448357984,847,true,Positive,"",""
scent,"scent, leaves, packed, shape",0.0754600555,848,true,Positive,"",""
none,none,0.0316011913,849,true,Negative,"",""
GOOD,"never, think, kind, look",0.1229464396,850,true,Positive,"",""
silly yogurt really ?,"want, flavor, crap, eat",0.1575120665,851,true,Negative,"",""
Ultra-hydrating,off-topic,0.0,852,true,Positive,"",""
Using yogurt - but that sounds weird,"using, different, foo, hype",0.1166148427,853,true,Negative,"",""
More of same on market already,"price, value, brand, trust",0.1042909322,854,true,Negative,"",""
None,none,0.0316011913,855,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,856,true,Positive,"",""
greek yogert vanilla hony body wash,"greek, dial, yogurt, interest",0.1813359695,857,true,Positive,"",""
would use,off-topic,0.0,858,true,Positive,"",""
none,none,0.0316011913,859,true,Negative,"",""
Protein norishment,"protein, natural, times, ultra-hydrating",0.0435970701,860,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,861,true,Negative,"",""
none,none,0.0316011913,862,true,Negative,"",""
Nothing innovative,"never, think, kind, look",0.1133572065,863,true,Negative,"",""
mostiurizes skin and great scent,"helps, skin, moisture, retain",0.2126157209,864,true,Positive,"",""
its got yogurt,"love, cant, say, know",0.1118886082,865,true,Positive,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,866,true,Positive,"",""
This is not a very innovative product.,"products, product, food, great",0.1006201374,867,true,Negative,"",""
none,none,0.0316011913,868,true,Negative,"",""
i dont deal with the product,"products, product, food, great",0.1062637387,869,true,Negative,"",""
the yogurt content,off-topic,0.0422091189,870,true,Positive,"",""
With Greek Yogurt,"greek, dial, yogurt, interest",0.0981854825,871,true,Positive,"",""
lots of different nourishment,"using, different, foo, hype",0.1775581268,872,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,873,true,Negative,"",""
Greek yogurt vanilla honey protein pack,"greek, dial, yogurt, interest",0.1784702337,874,true,Positive,"",""
Is this a joke?  The description makes it sound like you should eat this.,off-topic,0.1594255005,875,true,Negative,"",""
it offers a different appeal for the skin,off-topic,0.1425297477,876,true,Positive,"",""
greek yogurt,"greek, dial, yogurt, interest",0.0801681108,877,true,Positive,"",""
The ultra-hydrating would be wonderful this time of year (winter) to help combat dry skin and the yogurt is an interesting addition to body wash.,off-topic,0.2893541696,878,true,Positive,"",""
greek yogurt,"greek, dial, yogurt, interest",0.0801681108,879,true,Positive,"",""
Nothing,"mind, comes, nothing, see",0.1169143182,880,true,Negative,"",""
having yogurt in it,"food, honey, vanilla, items",0.1051594109,881,true,Positive,"",""
keeps skin healthy,"helps, skin, moisture, retain",0.2064792138,882,true,Positive,"",""
Na,na,0.0361956752,883,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,884,true,Positive,"",""
greek yogurt,"greek, dial, yogurt, interest",0.0801681108,885,true,Positive,"",""
don't know,"love, cant, say, know",0.0997895403,886,true,Neutral,"",""
Nothing.,"mind, comes, nothing, see",0.1169143182,887,true,Negative,"",""
It is a protein packed yougurt.,"protein, natural, times, ultra-hydrating",0.0653483736,888,true,Positive,"",""
Good body cleanser,"body, anyway, wash, better",0.2309867794,889,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,890,true,Negative,"",""
contains yogurt,"contains, yogurt, claim, improve",0.041629779,891,true,Positive,"",""
N/A,off-topic,0.0,892,true,Negative,"",""
Nothing.,"mind, comes, nothing, see",0.1169143182,893,true,Negative,"",""
greek yogurt,"greek, dial, yogurt, interest",0.0801681108,894,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,895,true,Negative,"",""
That it's made with yogurt,"food, honey, vanilla, items",0.1821414426,896,true,Positive,"",""
THAT THE INGREDIENTS INCLUDE VANILLA HONEY GREEK YOGURT,"greek, dial, yogurt, interest",0.2099136268,897,true,Positive,"",""
The yogurt in the ingredients,"food, honey, vanilla, items",0.181603046,898,true,Positive,"",""
That it is made with yogurt,"food, honey, vanilla, items",0.1821414426,899,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,900,true,Negative,"",""
I like that it is ultra hydrating,"ultra, hydrating, hydeaeing, scents",0.0533862279,901,true,Positive,"",""
made with yogurt,"food, honey, vanilla, items",0.1487178651,902,true,Positive,"",""
Helps skin retain moisture,"helps, skin, moisture, retain",0.2370420646,903,true,Positive,"",""
none,none,0.0316011913,904,true,Negative,"",""
the yogurt i guess,"want, flavor, crap, eat",0.1210569193,905,true,Positive,"",""
Protein packed yogurt,"protein, natural, times, ultra-hydrating",0.0581044827,906,true,Positive,"",""
protein nourishment,"protein, natural, times, ultra-hydrating",0.0442729747,907,true,Positive,"",""
greek yogurt,"greek, dial, yogurt, interest",0.0801681108,908,true,Positive,"",""
yogurt in body wash,"body, anyway, wash, better",0.163013026,909,true,Positive,"",""
it has yogurt in it,"food, honey, vanilla, items",0.1051594109,910,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,911,true,Negative,"",""
stupid,"want, flavor, crap, eat",0.1055419322,912,true,Negative,"",""
using yogurt to wash with,"using, different, foo, hype",0.0931237523,913,true,Positive,"",""
Nothing,"mind, comes, nothing, see",0.1169143182,914,true,Negative,"",""
A good foo foo wash for those who like to soften their skin using a body wash.,"using, different, foo, hype",0.4176763426,915,true,Negative,"",""
helps keep skin soft,"keep, skin, combines, softer",0.2848265069,916,true,Positive,"",""
It has Greek yogurt in it,"greek, dial, yogurt, interest",0.0981854825,917,true,Positive,"",""
helps retain natural moisture,"natural, moisture, retain, conditions",0.0861834243,918,true,Positive,"",""
honey body wash with protein packed yogurt for deliciously soft skin,"protein, natural, times, ultra-hydrating",0.2269032345,919,true,Positive,"",""
d/k,off-topic,0.0,920,true,Neutral,"",""
using yogurt to moisturize- who knew,"using, different, foo, hype",0.1573289565,921,true,Positive,"",""
takes up on the greek yoghurt higher protein content,"greek, dial, yogurt, interest",0.2042771844,922,true,Positive,"",""
"The fact that it contains yogurt is extremely innovative! I had never thought of using natural food ingredients in a commercial product for improved skin moisturizing, although many people use food products themselves on their skin.","products, product, food, great",0.6396817054,923,true,Positive,"",""
using yogurt as a body moisturizer,"using, different, foo, hype",0.162014698,924,true,Positive,"",""
looks delicate and looks like it would smell good,"never, think, kind, look",0.3342552345,925,true,Positive,"",""
0,off-topic,0.0,926,true,Negative,"",""
none,none,0.0316011913,927,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,928,true,Positive,"",""
na,na,0.0361956752,929,true,Negative,"",""
.,off-topic,0.0,930,"","","",""
message,off-topic,0.0414218358,931,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,932,true,Positive,"",""
ingreidients- healthy skin,"helps, skin, moisture, retain",0.175516628,933,true,Positive,"",""
made with yogurt,"food, honey, vanilla, items",0.1487178651,934,true,Positive,"",""
NA,na,0.0361956752,935,true,Negative,"",""
nothing,"mind, comes, nothing, see",0.1169143182,936,true,Negative,"",""
sounds good,"never, think, kind, look",0.1710107417,937,true,Positive,"",""
the added ingredient of greek yogurt is very intriguing,"greek, dial, yogurt, interest",0.150719813,938,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,939,true,Negative,"",""
newer unique scent,"using, different, foo, hype",0.1323397552,940,true,Positive,"",""
lasting refreshment skin,"helps, skin, moisture, retain",0.1840835563,941,true,Positive,"",""
none,none,0.0316011913,942,true,Negative,"",""
don't know.  Sounds much like what all body wash is saying these days,"never, think, kind, look",0.3152032861,943,true,Negative,"",""
scent,"scent, leaves, packed, shape",0.0754600555,944,true,Positive,"",""
It has a lot of stuff in it. I don't know I it is all needed or useful.,"never, think, kind, look",0.3488360234,945,true,Negative,"",""
Adding yogurt to a body wash.,"body, anyway, wash, better",0.2218267621,946,true,Positive,"",""
It has yogurt in it?? Will it spoil??,"washing, yogurt, 30, 5w",0.2178129727,947,true,Negative,"",""
YOGURT,"food, honey, vanilla, items",0.1051594109,948,true,Positive,"",""
"it rinses clean, helps retain moisture and keep skin soft","keep, skin, combines, softer",0.3438819694,949,true,Positive,"",""
The packaging is great and that will probably sell the product and also I do not use Dial,"products, product, food, great",0.308869968,950,true,Negative,"",""
na,na,0.0361956752,951,true,Negative,"",""
yogurt in a body wash,"body, anyway, wash, better",0.163013026,952,true,Positive,"",""
protein,"protein, natural, times, ultra-hydrating",0.0308277839,953,true,Positive,"",""
nice feel,"love, cant, say, know",0.1451185028,954,true,Positive,"",""
made with greek yogurt and honey,"greek, dial, yogurt, interest",0.1228125284,955,true,Positive,"",""
nothing seems innovative,"never, think, kind, look",0.2076507889,956,true,Negative,"",""
I don't know,"love, cant, say, know",0.1411237212,957,true,Neutral,"",""
The style and design are exciting and it is useful.,off-topic,0.0268288364,958,true,Positive,"",""
na,na,0.0361956752,959,true,Negative,"",""
n/a,off-topic,0.0,960,true,Negative,"",""
nothing,"mind, comes, nothing, see",0.1169143182,961,true,Negative,"",""
Nothing,"mind, comes, nothing, see",0.1169143182,962,true,Negative,"",""
The product is made with natural yogurt.,"natural, moisture, retain, conditions",0.1198974762,963,true,Positive,"",""
made from greek yougurt,"greek, dial, yogurt, interest",0.0971417558,964,true,Positive,"",""
Protein,"protein, natural, times, ultra-hydrating",0.0308277839,965,true,Positive,"",""
uuuuuuuuu,off-topic,0.0,966,"","","",""
nothing,"mind, comes, nothing, see",0.1169143182,967,true,Negative,"",""
It has yogurt in it,"food, honey, vanilla, items",0.1487178651,968,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,969,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,970,true,Positive,"",""
lasting a long time,off-topic,0.1086774184,971,true,Positive,"",""
Uses yogurt to add protein and moisture to make skin more healthy.,"protein, natural, times, ultra-hydrating",0.2733963214,972,true,Positive,"",""
Made with Greek yogurt,"greek, dial, yogurt, interest",0.0981854825,973,true,Positive,"",""
like the style,off-topic,0.0322231481,974,true,Positive,"",""
Nothing,"mind, comes, nothing, see",0.1169143182,975,true,Negative,"",""
moisture,"washing, yogurt, 30, 5w",0.0655933163,976,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,977,true,Negative,"",""
nothing,"mind, comes, nothing, see",0.1169143182,978,true,Negative,"",""
the protein in the wash,"protein, natural, times, ultra-hydrating",0.0459261784,979,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,980,true,Negative,"",""
The most innovative is that it is made from yogurt.  This is just weird.  Is it really yogurt?  Do you eat it or wash with it?,"want, flavor, crap, eat",0.3456664258,981,true,Negative,"",""
Nothing,"mind, comes, nothing, see",0.1169143182,982,true,Negative,"",""
made with yogurt,"food, honey, vanilla, items",0.1487178651,983,true,Positive,"",""
yogurt is used in product.,"products, product, food, great",0.10886577,984,true,Positive,"",""
I don't use body washes so I don't know if this product is much different that other products on the market.,"products, product, food, great",0.3131903703,985,true,Neutral,"",""
not sure,"never, think, kind, look",0.1121440638,986,true,Neutral,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,987,true,Positive,"",""
the spiel,off-topic,-0.008247717,988,true,Negative,"",""
nothing,"mind, comes, nothing, see",0.1169143182,989,true,Negative,"",""
IT HAS GREEK YOGURT TO PROVIDE REALLY SOFT SKIN,"greek, dial, yogurt, interest",0.2612821442,990,true,Positive,"",""
None,none,0.0316011913,991,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,992,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,993,true,Negative,"",""
I love the way dial makes my skin feel and the yogart will make it even softer.,"love, cant, say, know",0.3767580185,994,true,Positive,"",""
The product comes in a great scent.,"products, product, food, great",0.2581556702,995,true,Positive,"",""
has yogurt in it for softer skin,"helps, skin, moisture, retain",0.1869780909,996,true,Positive,"",""
n/a,off-topic,0.0,997,true,Negative,"",""
helps retain natural moisture and keeps soft skin,"natural, moisture, retain, conditions",0.2208840339,998,true,Positive,"",""
yogurt as an ingredient,"food, honey, vanilla, items",0.1542177241,999,true,Positive,"",""
love it,"love, cant, say, know",0.060030675,1000,true,Positive,"",""
Nothing,"mind, comes, nothing, see",0.1169143182,1001,true,Negative,"",""
"The amount of protein, which apparently helps soften skin.","protein, natural, times, ultra-hydrating",0.1956172363,1002,true,Positive,"",""
nourishes skin,"helps, skin, moisture, retain",0.1425111237,1003,true,Positive,"",""
it is an ultra-hydrating body wash,"body, anyway, wash, better",0.1582140821,1004,true,Positive,"",""
?,off-topic,0.0,1005,"","","",""
delicate,"scent, leaves, packed, shape",0.09063319,1006,true,Positive,"",""
none,none,0.0316011913,1007,true,Negative,"",""
The use of Greek yogurt,"greek, dial, yogurt, interest",0.1133748296,1008,true,Positive,"",""
Greek yogurt as an ingredient. I'm not sure what benefit it has to slather greek yogurt on oneself rather than eat it...,"greek, dial, yogurt, interest",0.281577749,1009,true,Negative,"",""
NA,na,0.0361956752,1010,true,Negative,"",""
Yogurt? Come on!,"love, cant, say, know",0.1803122413,1011,true,Negative,"",""
n/a,off-topic,0.0,1012,true,Negative,"",""
retains moisture,"washing, yogurt, 30, 5w",0.1044220191,1013,true,Positive,"",""
Na,na,0.0361956752,1014,true,Negative,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,1015,true,Positive,"",""
uncertain,off-topic,0.0499643543,1016,true,Neutral,"",""
nothing new,"mind, comes, nothing, see",0.1653418144,1017,true,Negative,"",""
I haven't tried yet but will try soon,"never, think, kind, look",0.2013934727,1018,true,Positive,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,1019,true,Positive,"",""
yougurt,off-topic,0.0,1020,true,Positive,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,1021,true,Positive,"",""
"not interested,  cant use",off-topic,0.0998095414,1022,true,Negative,"",""
The greek yogut to help skin stay soft.,"greek, dial, yogurt, interest",0.2569307528,1023,true,Positive,"",""
yogurt vanila,"food, honey, vanilla, items",0.1487178651,1024,true,Positive,"",""
n/a,off-topic,0.0,1025,true,Negative,"",""
moisturizing body wash for softer skin,"body, anyway, wash, better",0.23419855,1026,true,Positive,"",""
yougurt?,off-topic,0.0,1027,true,Positive,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,1028,true,Positive,"",""
the idea of greek yogurt vanilla and honey in a body wash is silly and not necessary and really a stretch,"greek, dial, yogurt, interest",0.3117396729,1029,true,Negative,"",""
none,none,0.0316011913,1030,true,Negative,"",""
The vanilla scent being good enough to eat is not an asset women want,off-topic,0.0513025078,1031,true,Negative,"",""
protein nourishment and ultra hydrating,"protein, natural, times, ultra-hydrating",0.0653364838,1032,true,Positive,"",""
Sounds like food,"food, honey, vanilla, items",0.1871910179,1033,true,Negative,"",""
It thinks yogurt enhances it,"find, soap, looks, cleans",0.2158156584,1034,true,Positive,"",""
idk,off-topic,0.0,1035,true,Neutral,"",""
different,"using, different, foo, hype",0.0972650229,1036,true,Positive,"",""
greek yogurt,"greek, dial, yogurt, interest",0.0801681108,1037,true,Positive,"",""
none,none,0.0316011913,1038,true,Negative,"",""
nothing,"mind, comes, nothing, see",0.1169143182,1039,true,Negative,"",""
has yogurt,"food, honey, vanilla, items",0.1051594109,1040,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,1041,true,Negative,"",""
na,na,0.0361956752,1042,true,Negative,"",""
natural moisture,"natural, moisture, retain, conditions",0.0433886641,1043,true,Positive,"",""
yogurt,"food, honey, vanilla, items",0.1051594109,1044,true,Positive,"",""
combination of scents,"using, different, foo, hype",0.1368423396,1045,true,Positive,"",""
yogurt body wash,"body, anyway, wash, better",0.163013026,1046,true,Positive,"",""
Everything,"love, cant, say, know",0.1144938266,1047,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,1048,true,Negative,"",""
Conditions skin to help it retain natural moisture,"natural, moisture, retain, conditions",0.2198415077,1049,true,Positive,"",""
Has yogurt in it,"food, honey, vanilla, items",0.1487178651,1050,true,Positive,"",""
soap/yogart,off-topic,0.0052945481,1051,true,Positive,"",""
"Retain moisture, and made with yogurt.","washing, yogurt, 30, 5w",0.1738646564,1052,true,Positive,"",""
yogurt as an ingredient,"food, honey, vanilla, items",0.1542177241,1053,true,Positive,"",""
Sounds really good....for women. Men don't really crave soft skin.,off-topic,0.0203143038,1054,true,Neutral,"",""
protien,off-topic,0.0,1055,true,Positive,"",""
I don't see anything very innovative about this product,"products, product, food, great",0.1949079301,1056,true,Negative,"",""
protien,off-topic,0.0,1057,true,Positive,"",""
two times the protein,"protein, natural, times, ultra-hydrating",0.0533952881,1058,true,Positive,"",""
the flavors in it,"food, honey, vanilla, items",0.0974364436,1059,true,Positive,"",""
I like the idea of having natural items in by products.,"products, product, food, great",0.1812336082,1060,true,Positive,"",""
would keep skin soft and smooth,"keep, skin, combines, softer",0.2507247279,1061,true,Positive,"",""
ultra hydrating,"ultra, hydrating, hydeaeing, scents",0.0377497638,1062,true,Positive,"",""
flavours????,"food, honey, vanilla, items",0.0960920678,1063,true,Neutral,"",""
The yogurt part.,"food, honey, vanilla, items",0.1821414426,1064,true,Positive,"",""
nothing,"mind, comes, nothing, see",0.1169143182,1065,true,Negative,"",""
???????,off-topic,0.0,1066,"","","",""
vanilla,"food, honey, vanilla, items",0.0710058954,1067,true,Positive,"",""
Doesn't apprsl yo mr,off-topic,0.1081485298,1068,true,Negative,"",""
Contains yogurt,"contains, yogurt, claim, improve",0.041629779,1069,true,Positive,"",""
new scents,"keep, skin, combines, softer",0.1766322895,1070,true,Positive,"",""
