Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
That in looking at the package I believe it is for men.,off-topic,0.1468454106,422,true,Negative,"",""
It's and antiperspirant deodorant,off-topic,0.1252225091,423,true,Negative,"",""
Goes on clear -- A lot of deodorants do that...,"clear, goes, going, 72",0.5021931841,424,true,Negative,"",""
nothing,"nothing, just, another, anouther",0.2635555009,425,true,Positive,"",""
it is for men,off-topic,0.019887695,426,true,Negative,"",""
xxx,off-topic,-0.0072372618,427,"","","",""
wetness & odor protection,off-topic,0.0914967961,428,true,Negative,"",""
nothing,"nothing, just, another, anouther",0.2635555009,429,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,430,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,431,true,Positive,"",""
"To be least innovative, the product would have to not perform as stated.",off-topic,0.347481383,432,true,Neutral,"",""
nothing I can think of,"know, everything, can, think",0.4549463123,433,true,Positive,"",""
NA,na,0.0378225873,434,true,Positive,"",""
it is a roll on,off-topic,0.0730833908,435,true,Negative,"",""
goes on clear,"clear, goes, going, 72",0.3144503916,436,true,Negative,"",""
na,na,0.0378225873,437,true,Positive,"",""
na,na,0.0378225873,438,true,Positive,"",""
don't know,"know, everything, can, think",0.2241285258,439,true,Neutral,"",""
Nothing,"nothing, just, another, anouther",0.2635555009,440,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,441,true,Positive,"",""
the price,off-topic,0.0829230365,442,true,Negative,"",""
Don't know,"know, everything, can, think",0.3169656009,443,true,Neutral,"",""
"clear, just a deodorant",off-topic,0.2903646226,444,true,Negative,"",""
none,"none, pagage",0.0768175156,445,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,446,true,Positive,"",""
none,"none, pagage",0.0768175156,447,true,Positive,"",""
Mentioning wetness protection is the lease innovative.  Most antiperspirants provide this feature.,off-topic,0.132412777,448,true,Negative,"",""
none,"none, pagage",0.0768175156,449,true,Positive,"",""
n/a,off-topic,0.0,450,true,Positive,"",""
"The fact that right guard is using the same ""claim to fame"" that they offer powerful sweat and stain protection is not that innovative.",off-topic,0.4948758158,451,true,Negative,"",""
none,"none, pagage",0.0768175156,452,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,453,true,Positive,"",""
cost,off-topic,0.0593616899,454,true,Negative,"",""
deodorant,off-topic,0.0722972493,455,true,Negative,"",""
That it goes on clear,"clear, goes, going, 72",0.3851215045,456,true,Negative,"",""
nothing,"nothing, just, another, anouther",0.2635555009,457,true,Positive,"",""
Packaging.,"packaging, products, product, available",0.0504205039,458,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,459,true,Positive,"",""
None,"none, pagage",0.0768175156,460,true,Positive,"",""
na,na,0.0378225873,461,true,Positive,"",""
price.,off-topic,0.0829230365,462,true,Negative,"",""
Goes on clear,"clear, goes, going, 72",0.3144503916,463,true,Negative,"",""
nothing new,"nothing, just, another, anouther",0.3727237638,464,true,Negative,"",""
nothing,"nothing, just, another, anouther",0.2635555009,465,true,Positive,"",""
none,"none, pagage",0.0768175156,466,true,Positive,"",""
na,na,0.0378225873,467,true,Positive,"",""
NOTHING,"nothing, just, another, anouther",0.2635555009,468,true,Positive,"",""
clear,off-topic,0.1657043473,469,true,Negative,"",""
nothing,"nothing, just, another, anouther",0.2635555009,470,true,Positive,"",""
high price,off-topic,0.1172708828,471,true,Negative,"",""
everything,"know, everything, can, think",0.2461314694,472,true,Negative,"",""
That it is clear and gives wetness protection,off-topic,0.3586227849,473,true,Negative,"",""
nothing,"nothing, just, another, anouther",0.2635555009,474,true,Positive,"",""
I don't know,"know, everything, can, think",0.3169656009,475,true,Neutral,"",""
n/a,off-topic,0.0,476,true,Positive,"",""
In my eye there is nothing,off-topic,0.141355339,477,true,Positive,"",""
lasting,off-topic,0.0958285786,478,true,Negative,"",""
nothing,"nothing, just, another, anouther",0.2635555009,479,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,480,true,Positive,"",""
the cost is so high,off-topic,0.083950107,481,true,Negative,"",""
That it goes on clear.,"clear, goes, going, 72",0.3851215045,482,true,Negative,"",""
I don't know,"know, everything, can, think",0.3169656009,483,true,Neutral,"",""
nothing,"nothing, just, another, anouther",0.2635555009,484,true,Positive,"",""
Don't know,"know, everything, can, think",0.3169656009,485,true,Neutral,"",""
nothing,"nothing, just, another, anouther",0.2635555009,486,true,Positive,"",""
everything,"know, everything, can, think",0.2461314694,487,true,Negative,"",""
Company.,off-topic,0.0,488,true,Negative,"",""
n/a,off-topic,0.0,489,true,Positive,"",""
n/a,off-topic,0.0,490,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,491,true,Positive,"",""
Goes on clear.,"clear, goes, going, 72",0.3144503916,492,true,Negative,"",""
nothing,"nothing, just, another, anouther",0.2635555009,493,true,Positive,"",""
nothing excites me,"nothing, just, another, anouther",0.3747059846,494,true,Negative,"",""
the same idea has been made by multiple companies,off-topic,0.1485622165,495,true,Negative,"",""
there is nothing least innovative about this product.,"packaging, products, product, available",0.2163911159,496,true,Positive,"",""
none,"none, pagage",0.0768175156,497,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,498,true,Positive,"",""
nothing,"nothing, just, another, anouther",0.2635555009,499,true,Positive,"",""
not sure,off-topic,0.2438284027,500,true,Neutral,"",""
