Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
looks interesting,"get, takes, dentist, good",0.1359284019,1216,true,Positive,"",""
strips for sensitivity,"helps, issue, strip, 00",0.0511226273,1217,true,Positive,"",""
Strips that can be placed where needed.,off-topic,0.1053012189,1218,true,Positive,"",""
different method of application (strips),"instead, effects, form, gel",0.1297162605,1219,true,Positive,"",""
long time protection from pain,"protection, month, 1, act",0.1311494319,1220,true,Positive,"",""
its better than toothpaste,"problem, product, never, probably",0.1588175547,1221,true,Positive,"",""
professional level ingredient,off-topic,0.0412281429,1222,true,Positive,"",""
helps tooth pain thru strips,"treatment, amount, exactly, right",0.1952225933,1223,true,Positive,"",""
new product that reduces sensitivity,"products, product, crest, heard",0.0920350016,1224,true,Positive,"",""
It can provide a month of protection from sensitivity pain.,"provide, provides, protection, applied",0.1715767749,1225,true,Positive,"",""
It comes in strips,"get, takes, dentist, good",0.157107148,1226,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1227,true,Negative,"",""
pain killing,off-topic,0.0809154497,1228,true,Positive,"",""
That you can apply the strip to a certain part of your sensitive tooth.,"instead, effects, form, gel",0.2546206623,1229,true,Positive,"",""
price,"market, price, buy, products",0.0382468882,1230,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1231,true,Negative,"",""
immediate relief and up to 1 month of protection from sensitivity pain,"protection, month, 1, act",0.2230273309,1232,true,Positive,"",""
Up to one month of protection from senstivity pain with one strip.,"protection, month, 1, act",0.2214132613,1233,true,Positive,"",""
sensetivity,off-topic,0.0,1234,true,Positive,"",""
If a person had sensitive teeth I could see this product being helpful.,"problem, product, never, probably",0.2607393115,1235,true,Neutral,"",""
Treats tooth sensitivity.,"helps, sensitive, fix, people",0.1303212874,1236,true,Positive,"",""
works right away,"works, away, quickly, good",0.0947619302,1237,true,Positive,"",""
Great if it works like it says especially for people with sensitive teeth.,"works, away, quickly, good",0.1676440371,1238,true,Positive,"",""
I guess that you put a strip on and it starts working in 10 minutes and lasts a month,"minutes, 10, ten, applied",0.2531596868,1239,true,Positive,"",""
That a strip can take away teeth sensitivity,"get, takes, dentist, good",0.2690476873,1240,true,Positive,"",""
Targeted relief,"immediate, quick, relief, 1-month",0.0884406724,1241,true,Positive,"",""
To be able to use strips instead of another method like gel,"instead, effects, form, gel",0.2517147007,1242,true,Positive,"",""
Length of protection,off-topic,0.0358118608,1243,true,Positive,"",""
over the counter tooth sensitivity strip providing professional level treatment,off-topic,0.1264200804,1244,true,Positive,"",""
the sensitive stopping action,off-topic,0.1011224578,1245,true,Positive,"",""
1 strip provides 1 month of relief,"provide, provides, protection, applied",0.1520741774,1246,true,Positive,"",""
n/a,off-topic,0.0,1247,true,Negative,"",""
"A new way to create tooth sensitivity-since I have sensitive teeth, this is awesome. strips to my teeth-NEW and Innovative. Immediate relief-Love this one. I month protection is pretty innovative. Love love this product. Hope it works like it says it does.","love, know, idea, everything",0.3038296928,1248,true,Positive,"",""
pain free for a month at a time,off-topic,0.1001222659,1249,true,Positive,"",""
NOTHING,"love, know, idea, everything",0.0990865563,1250,true,Negative,"",""
nothing,"love, know, idea, everything",0.0990865563,1251,true,Negative,"",""
One strip applied for 10 minutes provides immediate relief from sensitivity pain for up to 1 month.,"provide, provides, protection, applied",0.3145126227,1252,true,Positive,"",""
none,none,0.0295961152,1253,true,Negative,"",""
lasts a month,"month, full, protects, entire",0.0661760323,1254,true,Positive,"",""
takes away sensitivity,"get, takes, dentist, good",0.1402489635,1255,true,Positive,"",""
How long the product last.,"products, product, crest, heard",0.1950834033,1256,true,Positive,"",""
Nothing.,"love, know, idea, everything",0.0990865563,1257,true,Negative,"",""
Different,"instead, effects, form, gel",0.0814141385,1258,true,Positive,"",""
easy to use,"products, product, crest, heard",0.1042973544,1259,true,Positive,"",""
up to 1 month protection,"protection, month, 1, act",0.0939422506,1260,true,Positive,"",""
easy to use,"products, product, crest, heard",0.1042973544,1261,true,Positive,"",""
new concept,off-topic,0.0693931212,1262,true,Positive,"",""
new treatment,"treatment, amount, exactly, right",0.0487469526,1263,true,Positive,"",""
none,none,0.0295961152,1264,true,Negative,"",""
nothing,"love, know, idea, everything",0.0990865563,1265,true,Negative,"",""
it's a strip and you don't have tto brush it on.,"helps, issue, strip, 00",0.0549860001,1266,true,Positive,"",""
All you need is ten minutes for it.,"minutes, 10, ten, applied",0.1519123194,1267,true,Positive,"",""
good it stops pain,"get, takes, dentist, good",0.1916275559,1268,true,Positive,"",""
that it supposedly lasts/relieves for a month,"month, full, protects, entire",0.1398621718,1269,true,Neutral,"",""
"putting the desenitization chemical to a ""strip""",off-topic,0.0330155748,1270,true,Positive,"",""
strips,"helps, issue, strip, 00",0.0262479956,1271,true,Positive,"",""
This is a new concept for an old problem.If indeed it works as they claim it could be very useable.,off-topic,0.1816159564,1272,true,Neutral,"",""
nothing,"love, know, idea, everything",0.0990865563,1273,true,Negative,"",""
sensitivity tooth paste in a strip that is convenient,"helps, issue, strip, 00",0.1248367769,1274,true,Positive,"",""
last for a month,"month, full, protects, entire",0.0609817285,1275,true,Positive,"",""
is a strip rather than a gel,"instead, uses, using, gel",0.1659898839,1276,true,Positive,"",""
sensitivity  strips,"helps, issue, strip, 00",0.0511226273,1277,true,Positive,"",""
local application for sensitivity relief with prolonged effect,"instead, effects, form, gel",0.1821570922,1278,true,Positive,"",""
Nothing.,"love, know, idea, everything",0.0990865563,1279,true,Negative,"",""
nothing,"love, know, idea, everything",0.0990865563,1280,true,Negative,"",""
great for sensetive teeth,"helps, sensitive, fix, people",0.075431802,1281,true,Positive,"",""
"From what little I know of tooth sensitivity products, I would say the strips are completely new, and therefore innovative.  I've only heard of toothpaste for this issue.","products, product, crest, heard",0.4078285186,1282,true,Positive,"",""
dont believe it,"love, know, idea, everything",0.1202342866,1283,true,Negative,"",""
1 strip applied for 10 minutes lasts 1 month,"minutes, 10, ten, applied",0.1842469846,1284,true,Positive,"",""
Strips to reduce tooth sensitivity,"instead, effects, form, gel",0.1484834317,1285,true,Positive,"",""
all of it,off-topic,0.0,1286,true,Positive,"",""
Easy to use strips.,"helps, issue, strip, 00",0.1206396972,1287,true,Positive,"",""
Nothing,"love, know, idea, everything",0.0990865563,1288,true,Negative,"",""
method of application of pain killer,"application, minute, source, method",0.1189560724,1289,true,Positive,"",""
.,off-topic,0.0,1290,"","","",""
Different from other sensitive products for teeth.,"products, product, crest, heard",0.1128759965,1291,true,Positive,"",""
being able to stop sensitivity for such a long period of time.,off-topic,0.1653717191,1292,true,Positive,"",""
The ability to target the specific sensitive area.,"instead, effects, form, gel",0.1922780845,1293,true,Positive,"",""
Apply where needed,"problem, product, never, probably",0.1271561114,1294,true,Positive,"",""
It really helps for gum line pain.,"treatment, amount, exactly, right",0.1878759976,1295,true,Positive,"",""
I don't know.,"love, know, idea, everything",0.1147841941,1296,true,Neutral,"",""
Treats sensitivity with a strip,"helps, issue, strip, 00",0.0704375297,1297,true,Positive,"",""
that one strip would give relief for a month.,"gives, place, protection, month",0.2436311222,1298,true,Positive,"",""
help sensitivity,"get, takes, dentist, good",0.1408092045,1299,true,Positive,"",""
treats sensitivity,"instead, effects, form, gel",0.1241332075,1300,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1301,true,Negative,"",""
dsfdsdsf,off-topic,0.0,1302,"","","",""
That it's in strip form and uses a professional grade ingredient,off-topic,0.0996169763,1303,true,Positive,"",""
it's expensive,"market, price, buy, products",0.0599293455,1304,true,Negative,"",""
immediate relief,"immediate, quick, relief, 1-month",0.0854203913,1305,true,Positive,"",""
I guess that it is strips vs. using paste?  Which is better??,off-topic,0.1171715385,1306,true,Neutral,"",""
that you have to use that yucky Sensodyne.  This would take a few minutes and last up to one month.  Good idea.,"get, takes, dentist, good",0.3613242903,1307,true,Positive,"",""
sensitive relief,"immediate, quick, relief, 1-month",0.084666472,1308,true,Positive,"",""
"You can use it exactly where it is needed, and it only takes 10 minutes!","love, know, idea, everything",0.1659099823,1309,true,Positive,"",""
It is a sensitivity strip that lasts up to a month so you do not have to use it daily.,off-topic,0.0698261587,1310,true,Positive,"",""
lasts a month,"month, full, protects, entire",0.0661760323,1311,true,Positive,"",""
na,na,0.0053499809,1312,true,Negative,"",""
relieved strip,"helps, issue, strip, 00",0.0476877747,1313,true,Positive,"",""
up to a month protection,"protection, month, 1, act",0.0767035264,1314,true,Positive,"",""
no similar product is available,"products, product, crest, heard",0.100435518,1315,true,Positive,"",""
don't use,off-topic,0.0,1316,true,Negative,"",""
That 1 strip for 10minutes would offer relief for 1 month.,"provide, provides, protection, applied",0.2245380395,1317,true,Positive,"",""
strips instead of mouth wash,"instead, uses, using, gel",0.1532665093,1318,true,Positive,"",""
can be applied to the exact tooth area,"instead, effects, form, gel",0.1310567466,1319,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1320,true,Negative,"",""
"Can be used for a specific problem, with long lasting relief.","instead, effects, form, gel",0.2059321902,1321,true,Positive,"",""
one strip applied for 10 minutes last for a month,"minutes, 10, ten, applied",0.1684857254,1322,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1323,true,Negative,"",""
new way to treat sensitive teeth,"helps, sensitive, fix, people",0.1591766929,1324,true,Positive,"",""
OTC product,"products, product, crest, heard",0.0511640664,1325,true,Positive,"",""
n/a,off-topic,0.0,1326,true,Negative,"",""
Treating something I didn't know was treatable,"love, know, idea, everything",0.2249298549,1327,true,Positive,"",""
Treating pain with a strip,"treatment, amount, exactly, right",0.1120755308,1328,true,Positive,"",""
Sensitivity relief to your teeth.,"immediate, quick, relief, 1-month",0.1062670265,1329,true,Positive,"",""
nothing unique about this.,"problem, product, never, probably",0.1203665825,1330,true,Negative,"",""
Nothing,"love, know, idea, everything",0.0990865563,1331,true,Negative,"",""
I guess what it does for your teeth,"helps, sensitive, fix, people",0.1102429563,1332,true,Neutral,"",""
it'll last for up to a month,"month, full, protects, entire",0.0746870593,1333,true,Positive,"",""
one strip applied for ten minutes provide immediate relief,"provide, provides, protection, applied",0.2119287845,1334,true,Positive,"",""
that it comes in a strip,"instead, uses, using, gel",0.1199143193,1335,true,Positive,"",""
cool,off-topic,0.0343628067,1336,true,Positive,"",""
none,none,0.0295961152,1337,true,Negative,"",""
One strip provides one month pretection,"provide, provides, protection, applied",0.1373395979,1338,true,Positive,"",""
"use of strips to put right on the spot, rapid nature of relief","problem, product, never, probably",0.226396615,1339,true,Positive,"",""
that it is a tooth sensitivity in a strip,"helps, issue, strip, 00",0.0715885999,1340,true,Positive,"",""
it treats sensitive teeth,"helps, sensitive, fix, people",0.1260116873,1341,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1342,true,Negative,"",""
"simple strip, lasts about a month","instead, uses, using, gel",0.1603312292,1343,true,Positive,"",""
targeted relief for tooth sensitivity,"immediate, quick, relief, 1-month",0.1513721989,1344,true,Positive,"",""
Everything. It is a great idea.  I just don't have sensitive teeth,"love, know, idea, everything",0.3112547816,1345,true,Positive,"",""
A new way to control tooth pain,off-topic,0.128678997,1346,true,Positive,"",""
Direct contact to the sensitive tooth. Immediate relief and possible 1 month relief of pain,"instead, effects, form, gel",0.3580746371,1347,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1348,true,Negative,"",""
I have sensitive teeth sometimes and I think I would try this.,"problem, product, never, probably",0.265989353,1349,true,Neutral,"",""
nothing,"love, know, idea, everything",0.0990865563,1350,true,Negative,"",""
More direct way to treat sensitive teeth that just regular toothpaste.,off-topic,0.1336675374,1351,true,Positive,"",""
don't find anything innovative,"get, takes, dentist, good",0.1775441143,1352,true,Negative,"",""
strips instead of toothpaste,"instead, uses, using, gel",0.1586602438,1353,true,Positive,"",""
lasts a long time,off-topic,0.0484358652,1354,true,Positive,"",""
dont know,"love, know, idea, everything",0.1145038243,1355,true,Neutral,"",""
gives up to 1 month of protection,"gives, place, protection, month",0.1768398416,1356,true,Positive,"",""
xxx,off-topic,-0.0050002492,1357,"","","",""
something new,"love, know, idea, everything",0.1405525843,1358,true,Positive,"",""
a strip to stop sensitivity it can be used on the go and lasts for a month if this were a problem for me I would consider it. it makes the price worth it for six months of protection from the discomfort,"get, takes, dentist, good",0.4630833586,1359,true,Positive,"",""
extended protection for sensitivity,off-topic,0.0741707411,1360,true,Positive,"",""
uses strips in a new manner,"instead, uses, using, gel",0.1622385939,1361,true,Positive,"",""
easy to use,"products, product, crest, heard",0.1042973544,1362,true,Positive,"",""
fast,off-topic,0.0402443826,1363,true,Positive,"",""
LIKE STRIP IDEA,"problem, product, never, probably",0.1351197634,1364,true,Positive,"",""
Longer term sensitivity protection.,off-topic,0.1094115479,1365,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1366,true,Negative,"",""
It lasts a month.,"month, full, protects, entire",0.0810487562,1367,true,Positive,"",""
expensive,"market, price, buy, products",0.0599293455,1368,true,Negative,"",""
That the strip can protect you from pain for a month,"protection, month, 1, act",0.2194369521,1369,true,Positive,"",""
that it helps sensitive teeth quickly and lasts one month,"get, takes, dentist, good",0.2633431891,1370,true,Positive,"",""
that it is suppose to last for 1 month,"month, full, protects, entire",0.0922037951,1371,true,Positive,"",""
relief in a strip,"helps, issue, strip, 00",0.0557225245,1372,true,Positive,"",""
Using a strip to stop the pain,"instead, uses, using, gel",0.1707627884,1373,true,Positive,"",""
it works for 1 month,"works, away, quickly, good",0.0267904022,1374,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1375,true,Negative,"",""
for sensitivity,"instead, effects, form, gel",0.0551800121,1376,true,Positive,"",""
easy to use,"products, product, crest, heard",0.1042973544,1377,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1378,true,Negative,"",""
Don't need it,"problem, product, never, probably",0.1414579802,1379,true,Negative,"",""
Not interested!,off-topic,0.090197281,1380,true,Negative,"",""
It's strips instead of toothpaste,"instead, uses, using, gel",0.183205069,1381,true,Positive,"",""
relief after 10 minutes,"minutes, 10, ten, applied",0.0712883378,1382,true,Positive,"",""
Justanother product,"products, product, crest, heard",0.0499637682,1383,true,Negative,"",""
one strip to target sensitive area,"instead, uses, using, gel",0.1236321979,1384,true,Positive,"",""
10 minutes is good for 1 month of sensetivity protection,"minutes, 10, ten, applied",0.2549254458,1385,true,Positive,"",""
It's a strip,"helps, issue, strip, 00",0.0328541848,1386,true,Positive,"",""
relief from pain,"treatment, amount, exactly, right",0.0983045722,1387,true,Positive,"",""
"Not much, sensodyne seems like an easier product to use.","products, product, crest, heard",0.208334276,1388,true,Negative,"",""
dont know,"love, know, idea, everything",0.1145038243,1389,true,Neutral,"",""
strips to relieve sensitivity,"helps, issue, strip, 00",0.0840340724,1390,true,Positive,"",""
The application of a strip to ease the pain of sensitive teeth is new.,"application, minute, source, method",0.1847594138,1391,true,Positive,"",""
its strips you apply,"helps, issue, strip, 00",0.0851436752,1392,true,Positive,"",""
immediate relief to sensitivity,"immediate, quick, relief, 1-month",0.1169104901,1393,true,Positive,"",""
the method a sensitive tooth is treated,"instead, effects, form, gel",0.1171713114,1394,true,Positive,"",""
i find nothing innovative,"get, takes, dentist, good",0.1745109092,1395,true,Negative,"",""
It is the first strip I've seen for tooth sensitivity.  Most sensitivity aids are just pastes or rinses.,"treatment, amount, exactly, right",0.2755380258,1396,true,Positive,"",""
put right on sensitive teeth,off-topic,0.1321507059,1397,true,Positive,"",""
Lasts so much longer than using a sensitive tooth paste,"instead, effects, form, gel",0.2098469959,1398,true,Positive,"",""
using pain strip on tooth,"instead, uses, using, gel",0.1599855077,1399,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1400,true,Negative,"",""
no,off-topic,0.0,1401,true,Negative,"",""
good for people with sensitive teeth,"love, know, idea, everything",0.2224079631,1402,true,Positive,"",""
lasts for a month,"month, full, protects, entire",0.0661760323,1403,true,Positive,"",""
Strips,"helps, issue, strip, 00",0.0262479956,1404,true,Positive,"",""
Do not have to use it to often. Puts the right amount on,"problem, product, never, probably",0.2283078856,1405,true,Positive,"",""
I do not think this product will work for me.,"products, product, crest, heard",0.15864655,1406,true,Negative,"",""
last for up to a month,"month, full, protects, entire",0.0609817285,1407,true,Positive,"",""
It can be used by people with tooth sensitivity for long time relief.,"immediate, quick, relief, 1-month",0.1755853379,1408,true,Positive,"",""
seni-stop,off-topic,0.0,1409,true,Positive,"",""
"Have not yet tried this product, but will do so if needed in the future","problem, product, never, probably",0.2637807418,1410,true,Neutral,"",""
stops teeth sensitivity,"stop, stops, artificially, happening",0.0950851072,1411,true,Positive,"",""
sensitive,"instead, effects, form, gel",0.0684704572,1412,true,Positive,"",""
having a strip that provided instant relief so I could buy any kind of toothpaste,"provide, provides, protection, applied",0.2739031966,1413,true,Positive,"",""
nada,off-topic,-0.006882692,1414,true,Negative,"",""
Putting tooth sensitivity medicine in an easy-to-use strip.,off-topic,0.0518219183,1415,true,Positive,"",""
none,none,0.0295961152,1416,true,Negative,"",""
helps with sensitive teeth and can be applied right where it is needed,"problem, product, never, probably",0.1815450475,1417,true,Positive,"",""
Easy to use.,"products, product, crest, heard",0.1042973544,1418,true,Positive,"",""
easy way to stop sensitivity,"stop, stops, artificially, happening",0.1405910364,1419,true,Positive,"",""
Ther strips hav a long-lasting effect on teeth,"instead, effects, form, gel",0.1944738186,1420,true,Positive,"",""
protection last for a month,"protection, month, 1, act",0.0939422506,1421,true,Positive,"",""
Easy to use,"products, product, crest, heard",0.1042973544,1422,true,Positive,"",""
It provides relief in 10 minutes,"provide, provides, protection, applied",0.1177724169,1423,true,Positive,"",""
one strip providing  relief in 10 minutes,"provide, provides, protection, applied",0.1505586251,1424,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1425,true,Negative,"",""
Hopefully have no use for this,"get, takes, dentist, good",0.1360357974,1426,true,Negative,"",""
that the protection lasts for a month,"protection, month, 1, act",0.0988737928,1427,true,Positive,"",""
one strip for 10 minutes protects for one month!,"minutes, 10, ten, applied",0.1422214796,1428,true,Positive,"",""
the strip itself,"helps, issue, strip, 00",0.0232314168,1429,true,Positive,"",""
strips instead of gel,"instead, uses, using, gel",0.1626262865,1430,true,Positive,"",""
strips,"helps, issue, strip, 00",0.0262479956,1431,true,Positive,"",""
None,none,0.0295961152,1432,true,Negative,"",""
It protects teeth and helps with tooth sensitivity for one month.,"helps, sensitive, fix, people",0.2503663963,1433,true,Positive,"",""
Creates an effective way to treat tooth sensitivity for immediate relief.,"treatment, amount, exactly, right",0.2494407231,1434,true,Positive,"",""
It looks like a good alternative to the overpriced sensitivity toothpastes that are out there.,"problem, product, never, probably",0.2832736417,1435,true,Positive,"",""
less maintainence,"instead, effects, form, gel",0.0953467629,1436,true,Positive,"",""
Nothing,"love, know, idea, everything",0.0990865563,1437,true,Negative,"",""
nada,off-topic,-0.006882692,1438,true,Negative,"",""
???,off-topic,0.0,1439,"","","",""
provides 1 month protection,"provide, provides, protection, applied",0.1076010805,1440,true,Positive,"",""
That it lasts up to 1 month.,"month, full, protects, entire",0.0935870424,1441,true,Positive,"",""
That one application last up to a month.,"application, minute, source, method",0.0875011745,1442,true,Positive,"",""
strips for extended pain relief,off-topic,0.1193219114,1443,true,Positive,"",""
god for peoeple with sensititity pain,off-topic,0.0704694143,1444,true,Positive,"",""
STRIP TO SET IN PLACE INSTEAD OF GEL PLACED DIRECTLY,"instead, uses, using, gel",0.2358291276,1445,true,Positive,"",""
Effective way to treat tooth sensitivity for fast relief.,"treatment, amount, exactly, right",0.2102989904,1446,true,Positive,"",""
lees sentsitve teeth,"helps, sensitive, fix, people",0.0690634945,1447,true,Positive,"",""
Something applied directly to sensitive area - does not describe how.,"problem, product, never, probably",0.2356726436,1448,true,Mixed,"",""
the strips as opposed to a toothpaste.,off-topic,0.101929963,1449,true,Positive,"",""
that provides immediate relief for sensitivity pain,"provide, provides, protection, applied",0.166967503,1450,true,Positive,"",""
relief,"immediate, quick, relief, 1-month",0.0374478691,1451,true,Positive,"",""
That the strip can be placed on the area that is sensitive.,off-topic,0.1100897629,1452,true,Positive,"",""
I am not spending $19.99 to find out if this product works or not,"works, away, quickly, good",0.1703191564,1453,true,Negative,"",""
"No gooey mess from a tube, you just apply a strip and your done!","instead, uses, using, gel",0.2692567209,1454,true,Positive,"",""
puts the treatment where it is needed,"treatment, amount, exactly, right",0.0995958923,1455,true,Positive,"",""
no for me,off-topic,0.0,1456,true,Negative,"",""
anbersol can do the same.,off-topic,0.0,1457,true,Negative,"",""
specific pain relief that lasts for a month!,"instead, effects, form, gel",0.1903075173,1458,true,Positive,"",""
everything,"love, know, idea, everything",0.0907157423,1459,true,Positive,"",""
immediate effectiveness,"treatment, amount, exactly, right",0.1076349099,1460,true,Positive,"",""
good for teeth sensitivity,"love, know, idea, everything",0.1872452918,1461,true,Positive,"",""
gives relief for a month,"gives, place, protection, month",0.151875712,1462,true,Positive,"",""
Helps sensitive teeth feel relief.,"get, takes, dentist, good",0.2507659157,1463,true,Positive,"",""
don't know,"love, know, idea, everything",0.081164682,1464,true,Neutral,"",""
none,none,0.0295961152,1465,true,Negative,"",""
strips for sensitivty,"helps, issue, strip, 00",0.0371202714,1466,true,Positive,"",""
one strip that provides immediate relief for up to a month,"provide, provides, protection, applied",0.1685099705,1467,true,Positive,"",""
na,na,0.0053499809,1468,true,Negative,"",""
you could use it anywhere,"problem, product, never, probably",0.1348700695,1469,true,Positive,"",""
don't buy it,"market, price, buy, products",0.0587452399,1470,true,Negative,"",""
"""""""""""""""""""""""""",off-topic,0.0,1471,"","","",""
new,off-topic,0.0,1472,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1473,true,Negative,"",""
none,none,0.0295961152,1474,true,Negative,"",""
That it can provide immediate relief from sensitivity,"provide, provides, protection, applied",0.1268803605,1475,true,Positive,"",""
it works on gums,"works, away, quickly, good",0.0119885464,1476,true,Positive,"",""
relieves tooth sensitivity,"helps, sensitive, fix, people",0.1001686884,1477,true,Positive,"",""
It's applied by a strip but I prefer using sensitivity toothpaste,"instead, uses, using, gel",0.2120755554,1478,true,Positive,"",""
Nothing,"love, know, idea, everything",0.0990865563,1479,true,Negative,"",""
na,na,0.0053499809,1480,true,Negative,"",""
Better/faster relief from sensitive tooth pain and provides protection for up to one month.,"provide, provides, protection, applied",0.3298930622,1481,true,Positive,"",""
I find it amazing that you can you 1 strip for 10 minutes and get immediate relief and up to 1 month of protection from sensitivity pain.,"get, takes, dentist, good",0.4533759058,1482,true,Positive,"",""
Strip technology,"technology, crest's, professional, ingredient",0.009527221,1483,true,Positive,"",""
dont know,"love, know, idea, everything",0.1145038243,1484,true,Neutral,"",""
10 minutes,"minutes, 10, ten, applied",0.0418145965,1485,true,Positive,"",""
application,"application, minute, source, method",0.0268764821,1486,true,Positive,"",""
sensitiy relief,"immediate, quick, relief, 1-month",0.0529592844,1487,true,Positive,"",""
That they will stop sensitivity for up to 1 month,"stop, stops, artificially, happening",0.1613390631,1488,true,Positive,"",""
I use Biofreeze and buy it in bulk. I have no need for these products.,"products, product, crest, heard",0.1372594011,1489,true,Negative,"",""
pain relief at the spot,off-topic,0.097834907,1490,true,Positive,"",""
its for sensitive teeth,"helps, sensitive, fix, people",0.0877412819,1491,true,Positive,"",""
new idea of using strips,"instead, uses, using, gel",0.1674677041,1492,true,Positive,"",""
form of treatment - strips instead of toothpaste,"treatment, amount, exactly, right",0.1715909577,1493,true,Positive,"",""
RELIEF,"immediate, quick, relief, 1-month",0.0374478691,1494,true,Positive,"",""
10 minutes for 1 month of protection,"minutes, 10, ten, applied",0.1204103742,1495,true,Positive,"",""
A strip that provides immediate relief for sensitivity,"provide, provides, protection, applied",0.1530323248,1496,true,Positive,"",""
dont know,"love, know, idea, everything",0.1145038243,1497,true,Neutral,"",""
"Helps tooth sensitivity by using a strip, rather than paste.","instead, uses, using, gel",0.2507637359,1498,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1499,true,Negative,"",""
"breakthrough and effective way,that's for me","instead, effects, form, gel",0.1052322943,1500,true,Mixed,"",""
don't know,"love, know, idea, everything",0.081164682,1501,true,Neutral,"",""
The fact that you can apply it once and get long time protection.,"get, takes, dentist, good",0.3192649025,1502,true,Positive,"",""
The first longer term tooth sensitivity product,off-topic,0.1529175807,1503,true,Positive,"",""
Will give me time to get a dental appt without being in so much pain.,"get, takes, dentist, good",0.3479220084,1504,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1505,true,Negative,"",""
nothing,"love, know, idea, everything",0.0990865563,1506,true,Negative,"",""
this product is a strip as opposed to a paste or liquid.,"products, product, crest, heard",0.1248499015,1507,true,Positive,"",""
none,none,0.0295961152,1508,true,Negative,"",""
A strip that relieves tooth sensitivity is extremely innovative.,"instead, uses, using, gel",0.2255018507,1509,true,Positive,"",""
NOT A THING,"love, know, idea, everything",0.1498061295,1510,true,Negative,"",""
1 strip 1 month of protection from sensitivity pain,"protection, month, 1, act",0.212277282,1511,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1512,true,Negative,"",""
Something new to try,"love, know, idea, everything",0.1561204067,1513,true,Positive,"",""
provides up to 1 month of relief from sensitivity pain,"provide, provides, protection, applied",0.1877533165,1514,true,Positive,"",""
up to one month of protection,"protection, month, 1, act",0.0939422506,1515,true,Positive,"",""
It is like white strips but for sensitivity instead.,off-topic,0.0317174799,1516,true,Positive,"",""
It has a nice design,off-topic,0.0133567091,1517,true,Positive,"",""
It's a sensitivity reducing product that comes in a strip,"products, product, crest, heard",0.203759166,1518,true,Positive,"",""
Immediate relief,"immediate, quick, relief, 1-month",0.0854203913,1519,true,Positive,"",""
10 min with the strip on the tooth provides immediate relief up to 1 month,"provide, provides, protection, applied",0.1402220477,1520,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1521,true,Negative,"",""
1 month relief,"month, full, protects, entire",0.0926755429,1522,true,Positive,"",""
"professional strength, good for 1-month relief.",off-topic,0.0938192908,1523,true,Positive,"",""
immediate relief and 1 month protection from sensitivity,"protection, month, 1, act",0.1712359095,1524,true,Positive,"",""
a different and unique way to help those with sensitivity.,"problem, product, never, probably",0.2238435382,1525,true,Positive,"",""
dk,off-topic,-0.0026502158,1526,true,Neutral,"",""
good for occasional use,"love, know, idea, everything",0.17070732,1527,true,Positive,"",""
relief,"immediate, quick, relief, 1-month",0.0374478691,1528,true,Positive,"",""
don't know,"love, know, idea, everything",0.081164682,1529,true,Neutral,"",""
"1 strip for 10 minutes, provides immediate relief and up to 1 month of protection","provide, provides, protection, applied",0.2268220705,1530,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1531,true,Negative,"",""
gives sensitivity treatment for up to 1 month after application,"treatment, amount, exactly, right",0.1653342124,1532,true,Positive,"",""
Nothing,"love, know, idea, everything",0.0990865563,1533,true,Negative,"",""
it works fast and lasts a long time,"works, away, quickly, good",0.04666719,1534,true,Positive,"",""
Immediate relief that lasts for up to a month and also work on exactly the place you need it,"gives, place, protection, month",0.3281769515,1535,true,Positive,"",""
for pain relief,"treatment, amount, exactly, right",0.0983045722,1536,true,Positive,"",""
"Stops tooth sensitivity, works immediately,and last up to a month.","works, away, quickly, good",0.1060435578,1537,true,Positive,"",""
nothing,"love, know, idea, everything",0.0990865563,1538,true,Negative,"",""
nothing,"love, know, idea, everything",0.0990865563,1539,true,Negative,"",""
1 month between treatments,"month, full, protects, entire",0.1078981404,1540,true,Positive,"",""
strips,"helps, issue, strip, 00",0.0262479956,1541,true,Positive,"",""
immediate relief and 1 month protection from pain,"protection, month, 1, act",0.2028634964,1542,true,Positive,"",""
It takes away the pain of sensitive teeth,"get, takes, dentist, good",0.2286547659,1543,true,Positive,"",""
n/a,off-topic,0.0,1544,true,Negative,"",""
