Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
don't know,"know, everything, sure, dont",0.225071403,410,true,Neutral,"",""
nothing,"nothing, comes, mind, new",0.2581988897,411,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,412,true,Positive,"",""
Stretch,off-topic,0.0232701837,413,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,414,true,Positive,"",""
weave technology,off-topic,-0.0035984549,415,true,Negative,"",""
NOTHING,"nothing, comes, mind, new",0.2581988897,416,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,417,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,418,true,Positive,"",""
price,"price, appealing, cheaper, double",0.1003992636,419,true,Negative,"",""
COST MORE THAN I WANT TO SPEND FOR A WIPE,"know, everything, sure, dont",0.6487727724,420,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,421,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,422,true,Positive,"",""
na,na,0.0344929055,423,true,Positive,"",""
"It looks like most paper towel, just different brand.",off-topic,0.4007121604,424,true,Negative,"",""
the price,"price, appealing, cheaper, double",0.1003992636,425,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,426,true,Positive,"",""
regular cleaning soloution,off-topic,0.0189995225,427,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,428,true,Positive,"",""
thinking you can get $2 for 1 roll of paper towels!!! Dream on!!!,"know, everything, sure, dont",0.709318884,429,true,Negative,"",""
just give me the points,off-topic,0.0709005366,430,"","","",""
price,"price, appealing, cheaper, double",0.1003992636,431,true,Negative,"",""
none,off-topic,0.0608625771,432,true,Positive,"",""
paper towel,"towel, paper, another, just",0.1120595202,433,true,Negative,"",""
None,off-topic,0.0608625771,434,true,Positive,"",""
Nothing as it is totally relevent to me,"nothing, comes, mind, new",0.4091692904,435,true,Positive,"",""
not sure,"know, everything, sure, dont",0.234237896,436,true,Neutral,"",""
don't know,"know, everything, sure, dont",0.225071403,437,true,Neutral,"",""
price,"price, appealing, cheaper, double",0.1003992636,438,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,439,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,440,true,Positive,"",""
thinner than other paper towels,"towel, paper, another, just",0.1404307182,441,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,442,true,Positive,"",""
N/A,off-topic,0.0,443,true,Positive,"",""
having stretch,off-topic,0.0232701837,444,true,Negative,"",""
NA,na,0.0344929055,445,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,446,true,Positive,"",""
na,na,0.0344929055,447,true,Positive,"",""
it's just a paper towel,"towel, paper, another, just",0.1372443227,448,true,Negative,"",""
na,na,0.0344929055,449,true,Positive,"",""
na,na,0.0344929055,450,true,Positive,"",""
na,na,0.0344929055,451,true,Positive,"",""
revolutionary V-flex weave technology,off-topic,0.0064499524,452,true,Negative,"",""
never liked viva but maybe it has changed,off-topic,0.4217193455,453,true,Negative,"",""
none,off-topic,0.0608625771,454,true,Positive,"",""
na,na,0.0344929055,455,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,456,true,Positive,"",""
it's a paper towel.,"towel, paper, another, just",0.1120595202,457,true,Negative,"",""
none,off-topic,0.0608625771,458,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,459,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,460,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,461,true,Positive,"",""
The packaging.,off-topic,0.0788265667,462,true,Negative,"",""
"In my opinion, a paper towel is a paper towel so I just buy the cheapest ones and use an extra towel if needed.","towel, paper, another, just",0.5361864706,463,true,Negative,"",""
how sturdy it is,off-topic,0.0561187851,464,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,465,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,466,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,467,true,Positive,"",""
NOTHING,"nothing, comes, mind, new",0.2581988897,468,true,Positive,"",""
Unsure.,off-topic,0.1712624383,469,true,Neutral,"",""
price,"price, appealing, cheaper, double",0.1003992636,470,true,Negative,"",""
Nothing I can relate to without trying them or pricing them.,off-topic,0.5512019371,471,true,Neutral,"",""
works like a sponge,off-topic,0.0350815366,472,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,473,true,Positive,"",""
still just a paper towel,"towel, paper, another, just",0.1584760933,474,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,475,true,Positive,"",""
toughness,off-topic,0.0676455197,476,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,477,true,Positive,"",""
"same old, same old",off-topic,0.0,478,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,479,true,Positive,"",""
There are already so many like this on the market,off-topic,0.1996894367,480,true,Negative,"",""
probably price,"price, appealing, cheaper, double",0.1575358511,481,true,Negative,"",""
Have not seen in stores,off-topic,0.1358108597,482,true,Neutral,"",""
price,"price, appealing, cheaper, double",0.1003992636,483,true,Negative,"",""
they hold up,off-topic,0.110311201,484,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,485,true,Positive,"",""
na,na,0.0344929055,486,true,Positive,"",""
none,off-topic,0.0608625771,487,true,Positive,"",""
It's advertising. Ho Hum.,off-topic,0.0828687075,488,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,489,true,Positive,"",""
Don't know of any,"know, everything, sure, dont",0.3182990307,490,true,Positive,"",""
Cost,off-topic,0.0628612512,491,true,Negative,"",""
VIVA is a trusted brand....,off-topic,0.1139245401,492,true,Positive,"",""
No comment.,"towel, paper, another, just",0.2098738109,493,true,Neutral,"",""
nothing,"nothing, comes, mind, new",0.2581988897,494,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,495,true,Positive,"",""
nothing,"nothing, comes, mind, new",0.2581988897,496,true,Positive,"",""
The price but I don't know how many sheets are included in each roll,off-topic,0.5856597187,497,true,Mixed,"",""
Lots of different paper towels say they hold up when used for cleaning.,off-topic,0.5741223843,498,true,Negative,"",""
price,"price, appealing, cheaper, double",0.1003992636,499,true,Negative,"",""
the package design isnt as catchy as the puffs which may hurt viva as first eye glimpse is looking at the puffs design package.,off-topic,0.0822900868,500,true,Negative,"",""
nothing,"nothing, comes, mind, new",0.2581988897,501,true,Positive,"",""
